uid,bid,stars
9969,2338,4
4749,10884,5
13620,10409,4
15859,12012,5
35641,1533,5
18384,8808,5
15859,11284,4
13008,10405,5
10819,4361,4
18574,3371,5
39419,6902,2
969,6887,4
16513,1374,4
32364,437,5
20289,7377,3
34925,3920,5
27557,4655,4
33986,1232,2
33978,3677,5
25714,11187,2
15758,1182,3
16307,7995,3
29005,3155,3
34048,8662,2
12773,6164,5
14533,11367,4
13313,2815,4
41148,10754,2
12731,1289,4
26652,3492,1
19479,9035,4
27918,9369,5
31208,12037,5
14268,5846,5
38218,568,1
19939,7286,4
17395,3595,5
35366,4553,1
9482,3117,4
6308,9268,5
27988,4368,4
39866,299,5
6216,828,3
30317,8908,1
13006,11491,4
14438,1576,5
11500,1740,4
27978,11210,4
20561,10213,5
16574,3224,4
19903,10145,3
18146,8403,4
31459,8170,3
33036,3723,5
16065,10879,4
7682,10406,5
11902,9450,5
14163,3721,1
32657,2362,4
11399,6634,4
22178,11616,4
20976,2824,5
21778,4434,4
7674,3464,4
7611,9891,5
11904,657,3
31070,10568,5
23550,5092,4
17657,5259,4
12668,1873,5
13402,9732,1
23818,5912,4
33441,1099,5
29759,7244,5
34855,3520,5
35198,11776,4
38280,919,4
13919,4009,4
36241,11043,5
19414,10876,5
16308,4054,4
4294,2955,5
5417,11748,5
20081,8753,1
4563,3320,3
38139,9644,5
38216,7313,4
24225,6874,5
33842,2771,4
21516,1902,5
35959,11933,5
20436,2156,3
26876,521,1
13545,4221,5
12480,3175,5
27200,10654,5
7351,10802,5
41195,9937,4
7757,9477,4
20421,6667,5
26999,310,3
7349,859,4
11265,10480,5
35459,3916,1
13815,7160,4
17562,10508,5
10551,3608,5
22312,5846,5
16635,4363,5
5697,8387,4
12668,10116,5
2094,6020,5
16705,9500,5
27675,9997,4
40699,7994,3
27269,5318,1
25508,7616,2
13192,2440,4
10504,10499,4
24873,9931,2
9080,3737,1
25814,3770,4
34413,10673,5
14411,3082,1
10546,2284,4
16279,2421,4
13168,11796,3
30962,10017,5
3914,11131,4
11659,3064,1
18151,3953,5
38216,6491,4
19633,6388,3
11180,10245,5
6246,8981,4
22125,3234,5
18839,7724,2
14901,2080,5
31422,8652,5
3470,10866,5
16329,7918,4
30603,893,4
34554,7481,4
38955,8804,5
15733,11222,5
5703,2204,4
4041,397,3
5570,10379,5
7010,11443,4
26921,4848,4
31139,134,5
26159,3816,4
40689,8344,5
4000,7349,4
13993,4416,4
23193,6238,4
6319,1666,5
13820,6058,4
8148,2206,4
10875,947,4
15204,6724,1
15106,9271,5
23200,3643,3
10562,5283,5
30495,3366,2
31556,795,4
41134,10635,5
28710,7151,3
23543,8734,2
11178,7377,5
22951,2070,1
16655,10600,2
23766,9056,3
15082,4308,5
732,11686,1
23822,9034,3
29092,877,5
39133,6711,5
10829,2183,5
39350,7652,5
33029,3529,4
40066,11947,2
803,11596,2
29761,3046,2
22754,9142,1
35143,4816,5
39957,9320,5
7048,5605,5
14657,9330,5
10195,4266,3
11496,1093,5
10776,11275,4
32650,4216,5
36820,2449,5
11166,6728,4
34332,3427,3
30865,959,1
13196,6063,4
31977,5449,1
34390,10319,5
15083,8984,5
16477,9911,5
36478,1695,5
6362,10246,3
31549,10903,5
16357,1302,5
30520,6138,4
37365,1479,3
9530,3418,5
36231,2438,4
29294,1444,4
5050,2750,5
15858,6075,5
10557,4381,5
35961,8014,5
12876,8894,3
12359,2638,4
9301,5366,4
25411,3478,5
27208,6433,2
17479,8594,3
8833,1033,1
10891,6302,5
6262,7815,5
17259,4397,5
27317,9684,1
21426,10307,5
16926,2490,5
31602,2113,4
17104,9960,5
12360,7611,5
24889,11428,5
27120,4307,4
2025,1989,4
31194,2633,3
33380,7624,5
23408,370,4
13257,2413,4
30920,5543,1
33132,10281,3
11079,9867,3
26432,11540,5
26876,5844,4
31274,236,5
29193,191,4
12089,9965,5
3574,11443,1
27765,10480,4
12668,3683,5
35725,5267,1
5655,11478,1
38380,4342,5
4344,3398,4
10006,5452,5
27675,1045,5
5615,7247,5
16784,4419,4
23518,1636,4
26058,940,5
12790,7389,4
16226,7758,4
7349,3740,3
22273,4367,2
41491,9450,4
33516,2937,3
8951,11028,5
37142,7151,4
25814,4261,5
14602,9235,3
33560,11846,5
24187,7168,5
12271,7138,3
37904,7466,5
8923,2958,4
29827,10903,2
20708,2744,5
10377,1737,5
11497,1804,4
32650,6644,4
33941,2653,5
30616,458,4
34790,4537,5
7266,1095,5
18538,41,5
16285,4507,4
4070,6816,5
40265,4060,1
7837,1359,4
4878,7063,3
7137,9479,5
6402,5685,5
37191,2177,4
20421,2261,5
10861,8666,4
36078,108,1
38026,9247,5
7710,7687,4
15540,8128,5
25677,7747,5
22634,7484,5
33127,9591,5
22024,10557,3
37891,8491,4
26159,7203,3
6455,7548,3
13007,7227,3
27474,7628,2
15722,5198,4
15972,9066,5
7837,11464,5
7377,9577,3
5454,8484,4
16803,2492,3
12089,4952,2
5969,11993,4
39912,6529,5
16821,7970,4
16350,2340,5
22237,1987,5
21988,6924,1
609,9035,5
19602,7846,3
16226,6055,5
27120,784,4
10534,8938,4
5057,3999,5
15280,9416,1
14061,4705,1
39912,523,5
32452,1754,1
36332,8420,4
14501,7671,1
20539,7870,5
3391,5906,5
25160,6237,5
30801,3709,1
11305,2229,4
13040,8700,4
13830,10168,4
30495,4263,4
16566,11990,5
14259,7019,1
16611,9955,5
16214,2844,5
3586,8071,3
9612,8359,4
6583,10358,1
8736,8846,4
40546,2782,4
4559,840,2
20384,8218,3
11840,7382,5
12747,8600,5
31747,6346,1
25859,11244,4
7307,10110,5
5969,5014,3
38974,2468,4
4013,1621,4
25752,6940,5
38950,6856,2
16287,2164,4
16635,8914,5
27710,7833,3
7182,6653,4
12657,1452,5
33550,390,5
31260,392,4
12011,11158,5
30656,3224,3
16174,11801,5
36264,11850,5
21850,11288,4
15332,10670,5
26234,10110,5
6028,606,4
21038,9379,3
3434,2627,2
16562,2447,1
10816,2367,2
5518,3282,5
35546,11107,1
3217,4576,5
39803,2164,2
14068,1636,5
12002,3764,4
13537,7865,5
14215,3920,4
12618,10236,2
14185,8625,5
29225,2374,5
13841,8992,5
12089,2964,1
32372,1701,5
4828,9272,4
21607,6826,5
14208,56,5
39291,579,4
39049,9159,5
6294,9107,5
32771,1882,4
35136,1762,3
40121,5719,1
13963,7559,5
30181,6539,4
38852,10862,5
38473,11494,5
11400,7115,2
40707,9526,5
36108,4419,4
4228,925,4
15981,7815,5
5765,2909,1
41149,10882,5
38724,9741,1
3914,1342,4
27317,458,1
13940,9023,5
24088,8430,5
11649,10288,5
18009,1204,4
6095,556,5
35598,8214,5
6188,4954,3
38933,1287,4
32689,10133,5
17657,6580,4
22189,4896,5
6188,3862,1
32803,6062,5
18586,4264,4
16169,5668,1
38865,6555,5
25680,11270,4
18673,2238,2
25054,6531,1
15591,4784,1
13468,9565,5
25898,5366,5
32503,307,1
25435,5166,3
33370,75,4
29735,1711,5
25556,11522,2
31728,10241,4
12764,4284,5
12239,7452,4
10247,2862,3
26234,4722,4
16513,6672,5
40334,6673,4
31070,2041,3
20310,5957,5
10304,4239,4
10246,3685,3
33380,7851,3
15858,9602,3
37980,1794,3
33387,7934,4
18478,814,3
30718,2866,5
22166,7033,2
40332,10941,5
3601,6233,5
25707,2219,5
33128,3154,3
7699,10362,5
5969,614,3
16464,3206,4
27662,8275,4
24014,2035,4
12304,4885,5
8103,5029,5
24013,10067,4
29252,788,3
37451,11785,5
17273,5875,1
15751,10011,2
38280,10392,5
3391,9297,2
7019,10327,5
31095,3262,5
7319,1685,1
18932,7777,3
16743,9099,3
25236,3257,4
14974,2626,5
16560,8539,4
19414,5992,5
36895,11651,5
9489,7781,5
34415,7313,1
40779,7413,5
14492,6676,3
14661,6221,5
21542,2999,3
30915,7939,3
36021,447,5
36121,11043,5
5298,4627,1
9303,620,1
19761,9901,4
28437,10380,4
3866,1430,5
5506,8324,1
7702,1600,3
29802,10716,1
38703,5106,1
34213,11758,4
36107,11882,3
21557,4020,5
21495,3538,3
14445,11097,4
12687,5597,5
13243,9672,5
16066,7966,5
7674,1880,3
8042,7249,4
12142,2223,4
28683,5858,5
27025,1176,5
5983,6622,5
223,679,4
31457,9911,5
34527,5559,4
15594,1562,1
38194,8384,3
40792,4441,4
21504,1740,4
7349,8786,4
32771,8917,5
10829,8339,5
21570,2276,5
9789,8515,4
30601,658,4
11178,9956,4
10534,11337,5
10875,8593,4
1755,9384,5
7176,271,5
9455,9477,3
25713,5881,5
9444,1372,1
17711,5858,3
21977,2813,5
38376,11057,2
25105,486,5
21885,9585,4
2572,8003,1
24950,4754,4
27210,9115,3
14385,3824,5
20078,10500,1
5969,8685,4
29005,1184,3
25073,2642,5
23898,1666,5
8967,11422,4
15809,7714,4
21542,4674,4
36795,2772,5
27281,5581,4
36114,1952,2
6029,6296,5
32939,556,5
23971,9251,5
18057,7780,3
31172,6614,5
12366,3083,4
25105,9801,3
31549,1320,5
15974,4561,5
7096,4932,3
33597,2955,5
5913,4452,5
9301,3649,5
7020,3449,5
25836,8927,2
24026,7809,5
9048,9078,1
15207,36,5
30484,4011,4
13545,1376,2
26629,2643,3
7938,1369,3
30533,8712,3
10246,1831,4
6009,2805,5
24070,11650,4
16445,5605,5
8405,3414,4
4044,8743,1
6444,6002,5
18551,10158,3
15144,2077,5
5527,352,5
7071,1975,5
40699,3718,4
8648,144,1
31428,59,4
17275,8668,4
39256,9308,4
5518,6117,4
23818,9308,5
16895,7406,4
8701,1902,5
15081,7644,3
4905,5013,4
18644,8365,5
31228,7080,5
4824,11437,5
31025,10247,4
27139,6039,4
14444,3890,5
609,4478,5
40099,9111,2
20314,2958,5
16941,11139,5
3961,6739,3
15932,7992,2
5884,3116,4
4859,4507,3
21542,11388,1
31260,11321,5
21718,648,4
7837,3144,5
20120,10568,5
14492,3102,3
20906,8713,5
36258,9285,4
109,8884,3
4878,5227,4
20002,11585,5
14321,6031,2
6991,8657,5
8042,7429,3
29945,8915,3
25603,2796,2
8033,3547,2
23193,7816,5
20438,3975,5
33516,8273,3
16169,3843,5
4773,1184,5
12805,3201,4
26078,3362,4
10839,6126,1
7011,2703,5
12142,4711,5
27701,9862,3
13225,67,5
26184,7790,5
22024,4402,4
11097,11124,4
31573,1130,4
8763,6415,5
31210,3341,4
17755,3980,5
6036,5526,3
10246,5876,5
38703,11729,3
40407,5106,5
6182,1031,1
19717,11513,5
23455,11627,3
24949,9804,3
14826,11245,5
40584,6650,5
10891,6693,5
26426,2555,2
14215,11602,4
19482,10570,4
12118,10080,5
23795,9155,3
25537,2925,4
24103,2494,5
9751,9026,5
8935,6446,5
23053,5654,4
15575,7475,5
12143,11738,3
5246,10151,4
38481,1993,5
27420,5583,4
31692,3042,5
7859,9346,4
19655,11198,5
16513,1867,4
10258,7744,3
21885,3367,4
18257,8180,4
23550,6171,2
38297,11785,5
29578,484,4
13208,10134,3
20299,2900,1
18109,8906,5
17657,6505,4
19101,4320,2
8788,3000,4
20314,867,5
28441,4128,5
33160,2772,3
30191,6592,3
38549,11454,5
41189,8921,5
17737,9935,5
24974,2745,4
22346,4979,3
14241,2408,5
7674,5531,3
18410,3981,4
13449,2338,5
8213,10850,3
32514,9734,4
13434,9998,5
33109,7944,3
24867,11795,5
38431,2491,5
40886,7746,3
7938,2307,5
34493,9648,1
26068,2830,5
21993,5388,4
14753,11513,4
14189,22,4
41202,7384,5
27109,4452,5
27037,8570,3
12367,11930,2
14119,2683,5
29660,10,2
37674,9242,5
12533,3659,5
31126,10573,3
17668,6144,4
7764,3352,5
27978,6466,4
13776,1585,4
21959,8994,4
37980,985,4
38484,3647,4
28674,3607,5
22465,325,4
24070,3503,4
37863,11777,4
13832,7321,2
25664,5793,4
33738,4078,1
29920,8765,5
38955,5170,4
35278,9853,3
38280,8676,4
24948,8951,5
36820,1230,4
38194,7322,4
36860,4165,5
21944,7548,4
5697,7583,4
32617,2748,5
10802,9945,5
36864,10568,2
31274,3572,2
26704,11825,1
10246,2076,4
38633,8355,5
35549,11869,5
21999,6202,3
34481,3470,4
30075,2391,1
27208,7863,4
18593,2507,5
36502,11369,5
3231,2916,5
36351,11939,3
16140,1170,3
13936,2272,5
6641,7757,4
5969,3688,3
10796,9161,4
31581,4736,4
10576,1385,4
4000,1882,4
16169,3143,5
14539,6522,1
25714,4720,3
5548,10800,1
32049,5714,5
15043,950,4
18882,3355,5
14442,9304,5
26066,7921,3
28076,3929,5
10705,4784,4
22658,8881,1
27441,1514,1
12239,5165,5
34771,9720,3
1669,6010,5
16875,3632,5
12187,3263,5
22732,5683,5
20821,11332,4
31422,3370,3
14321,1085,3
26828,5428,4
10294,4292,4
25092,4871,4
35893,8144,1
10627,10169,5
14545,1831,5
13030,5423,4
7189,10442,1
18546,10743,4
11670,10646,5
4636,6762,3
33128,1398,4
39256,5781,4
13769,11872,5
9556,9425,5
8622,9749,2
4069,5476,3
9734,4366,5
16169,5735,1
10202,1567,4
6216,6343,5
9046,3944,3
4517,3827,4
31088,4776,5
32141,11615,5
3398,4763,5
17105,10879,3
5527,10571,5
1943,6114,1
12142,11483,4
6473,1273,5
29578,175,5
17265,8644,1
27655,9277,5
24150,2499,4
12606,9753,4
5677,11258,3
32447,7944,3
38881,10379,4
36351,1983,5
26159,2689,4
11094,8119,4
25092,3920,4
22100,4977,5
29212,5620,4
33400,1483,4
26064,5820,4
23957,4188,3
22573,131,5
26732,7163,1
39935,196,4
18673,7508,4
26900,3376,5
28548,5968,3
30330,3248,5
23116,1861,4
20136,7228,5
5705,8941,5
10534,10755,4
6182,8420,5
14470,9308,4
33646,4854,5
33577,5058,4
14046,2601,5
24115,4828,3
37331,906,4
12916,5887,2
16357,7667,4
32222,3122,1
23418,7914,3
34586,7928,5
22487,3755,5
16664,7304,5
5401,1036,3
3470,393,2
5969,7941,4
14207,9148,5
14751,9758,5
26223,6348,4
36107,8917,5
32092,4746,5
27214,5745,5
3561,9374,4
12788,6149,4
36116,2283,4
12450,2952,5
9037,3889,5
25032,6672,5
20805,8969,4
19655,7963,4
23151,10019,5
31049,6998,2
19414,4529,4
9755,6193,3
19479,7120,5
7078,9032,4
19451,6626,5
15900,4409,3
7837,9959,3
18329,1169,2
7611,5688,5
10562,9486,4
32460,1685,2
15514,10436,5
15787,296,5
4219,8781,3
20120,8052,4
29348,4691,4
29563,9679,5
26144,11462,4
22989,5686,5
5697,9895,3
6282,1379,2
14927,10099,5
34691,4761,5
22346,6892,4
30865,6411,2
6049,7350,5
26228,8193,5
17275,7252,4
7011,6002,5
1101,2300,1
3688,7316,5
21850,10231,4
6500,4640,5
22667,5976,5
5677,7567,4
14781,6784,5
19971,10980,1
40574,9697,5
36532,5692,3
17811,12037,5
34343,7409,5
12668,6365,5
33132,8147,4
11933,9472,5
3994,2397,5
34300,1534,3
38316,4620,1
36101,8659,5
25752,11029,4
22142,11980,5
33516,11672,4
8809,5388,5
38656,463,1
8752,2785,5
27385,2489,4
12954,7092,3
28894,7816,5
36094,6278,4
6520,5955,3
30667,10979,4
4407,11575,5
10814,11261,2
2765,3362,5
7710,3661,3
32595,9892,5
12656,4231,3
2956,4235,5
30749,5598,4
21542,6726,3
10676,5685,4
6490,4581,5
31025,1939,5
18109,8984,4
9046,3601,2
36078,2422,2
35048,13,4
7674,746,4
16925,9110,4
12336,7144,3
17647,7203,5
24470,7216,5
9320,2168,4
39513,6154,4
38246,9805,5
11949,5185,3
35699,8171,5
34672,777,4
25239,3166,3
8418,7867,4
18476,9587,5
16464,5349,3
26543,3118,4
36151,11619,5
22282,6065,5
11904,1600,5
22462,2080,5
6118,9758,5
1444,3608,5
28376,6969,5
16464,4420,2
32927,9726,5
14257,6287,2
22359,6179,3
16202,10713,5
2948,2028,3
36555,8640,4
22501,2261,2
12362,1713,1
23543,4714,1
14609,7468,5
19357,8119,3
14608,949,4
23865,126,5
9850,320,5
15947,7888,5
10703,4620,5
38114,5256,5
23453,8949,4
21470,9450,5
4677,10067,3
5884,2523,4
31829,7440,5
21885,10082,3
39315,9968,5
19441,1373,4
13243,1682,4
17657,9716,4
18414,1975,5
10303,3152,3
14208,2205,2
35570,10401,1
16240,10525,5
32543,2243,5
20120,10453,4
11442,8521,3
20182,6114,4
38876,10190,5
7742,3676,4
18509,11527,5
17609,2032,5
41183,11923,5
19441,7820,3
13774,1815,2
16202,923,4
9095,3181,5
8259,2518,3
16970,6798,2
6549,6405,4
11326,8116,5
3434,9149,5
5969,11933,3
16185,8187,5
13351,11837,4
16464,1983,3
17657,8147,3
27285,9911,5
7880,5366,5
9185,10716,4
32447,11341,5
13637,2722,4
29948,11991,4
30261,6920,5
18478,2156,3
20385,2621,4
39133,3989,1
4241,6101,5
28565,4644,5
29906,7231,5
25537,11706,1
14117,4490,5
38194,10339,5
13243,5177,4
31357,9081,5
16635,2074,1
11841,8514,3
5969,11814,3
20759,6260,2
21583,7567,3
20120,10209,3
18478,1070,3
41641,5331,5
9434,6270,5
12142,1557,5
27351,7726,2
8923,9500,4
35064,4670,5
11518,390,2
481,459,5
2301,7293,1
19718,4627,1
39085,5549,4
39881,9999,4
12304,3551,4
16803,11740,4
17657,3373,5
6453,1957,3
16464,1461,5
39643,1385,1
32627,9188,5
13471,8671,5
10620,11407,4
24854,1711,5
11446,11255,3
11592,9379,5
34204,11012,3
8421,10971,5
12803,1773,4
8126,8938,5
9102,6315,5
13402,3920,5
26234,7426,3
5518,5389,2
6019,7097,5
37317,247,2
12768,8957,4
24172,6626,1
8187,6582,5
13820,1607,5
27808,455,5
494,7161,5
4159,1286,5
35746,2881,1
37898,6758,5
24014,821,4
10387,11435,2
12114,9230,5
5402,5581,5
19494,8884,4
16214,6516,3
36515,2244,3
11634,390,5
16087,1268,4
14966,4274,4
13920,10039,2
7349,9058,2
41455,11151,4
29348,11875,4
16226,7999,3
11942,10110,5
27557,4902,4
32771,1720,3
5969,7995,4
11777,4620,5
25814,1091,4
25092,10903,4
10280,782,5
25972,1907,5
22015,7710,4
11098,9649,4
35578,3841,5
26234,10078,5
9301,1870,5
26190,8547,4
27120,7094,1
8848,233,5
18372,1872,4
14870,7529,4
26201,10676,2
12935,4352,3
25384,4625,3
39694,11081,5
27210,4388,5
7801,11310,1
34823,7544,5
14082,11159,4
20268,10103,5
29948,6484,4
34207,9744,5
10246,11201,5
38463,3499,3
25287,9500,5
25539,6385,4
29240,9080,4
16857,8229,5
7612,4705,5
39085,6325,4
19531,3203,1
31936,5088,5
27524,3263,3
4904,9931,5
40886,1743,1
4070,7493,5
23054,9446,5
13040,9907,4
13997,5287,1
9615,10487,4
40407,7632,2
5969,8198,3
34150,5383,4
33128,5355,3
4719,4654,5
14954,3677,4
8237,5831,4
16324,214,2
23644,1289,3
10713,2378,2
35073,10480,5
25173,4666,4
20438,12037,5
12661,521,3
9191,10480,5
10872,5103,1
14445,10862,4
25814,5285,5
13899,2919,5
12788,10884,3
6351,10298,5
28948,2353,5
11727,5166,5
34631,3242,5
35585,664,2
11918,11089,3
4794,1143,1
27655,7365,4
18690,1590,4
9456,7374,5
24052,1218,3
9387,11664,3
27243,11026,5
19848,4343,2
12246,11043,4
33542,1949,4
34492,11419,5
20360,8222,4
11180,875,5
31556,5288,4
29759,10756,5
13770,387,5
22165,1421,3
6714,7233,5
35066,8745,4
19721,6820,5
7267,7473,4
33441,10054,3
5136,10492,5
41652,10716,5
12361,8474,3
19968,5860,3
22301,1897,3
40770,10398,3
11180,793,5
14716,185,5
23386,5660,3
29530,3518,5
26987,8341,5
24070,3296,3
8766,1621,5
25385,3253,3
481,9595,3
16540,11353,5
12239,2075,5
12781,11085,4
5602,9571,5
28974,7137,4
16532,11785,5
32543,5633,5
13815,3296,2
12823,9658,1
20224,11591,3
24023,2984,5
23518,238,4
14293,6570,4
7834,7789,1
28798,1031,2
26112,7652,4
15655,5372,4
21413,9647,5
18625,8259,5
12465,11296,5
38665,11080,1
11928,8341,4
23200,610,3
14812,4689,4
37415,1090,4
14289,10054,5
3487,1248,2
12791,3290,5
40268,2488,4
7682,4471,1
9322,8365,5
23543,9942,5
7757,4280,2
25642,6629,5
29154,2338,1
18528,8765,4
27739,10802,5
8103,1585,4
41269,9308,4
36529,2129,4
41272,6603,5
18461,572,5
38385,10451,4
22306,2178,2
6132,6347,3
27974,11166,5
12224,5028,5
25934,7130,3
25188,2453,5
19838,9250,5
22785,3496,4
7490,9438,1
24562,8450,2
25239,654,5
23453,5245,1
2987,10363,5
21240,284,1
33029,2636,5
4219,9801,3
7151,2206,3
21737,7890,3
16731,2980,4
25893,4601,4
17559,2102,4
4517,1710,5
27641,392,5
16634,11937,5
8096,2410,1
5969,7802,4
11902,411,5
28916,11955,4
40058,10998,5
3111,9547,5
14869,4837,4
34871,5741,4
11290,447,4
181,4369,5
37680,6160,5
1405,5827,2
24962,5203,4
41678,2140,5
41712,1660,5
5454,2578,5
11974,3881,5
21977,10510,4
14138,11887,5
5551,11101,5
37671,10312,1
25866,8656,1
40046,3873,3
19197,6949,1
38662,4141,1
4656,11795,5
12719,967,5
9699,11609,3
16653,8772,3
18750,3377,5
14716,8911,3
25453,9529,5
23866,4729,4
28170,5107,2
7266,8754,4
14089,2979,3
40326,9391,5
6484,9903,5
4545,11385,3
2949,7080,5
19441,4428,3
12239,4754,4
12312,5130,5
18478,5,2
26807,3770,1
33109,4337,3
7938,9308,5
28607,8863,5
4878,3608,2
21245,2534,4
12490,7342,5
6444,5480,1
33109,6623,5
3544,11643,5
5570,8187,5
19509,964,4
31977,3920,1
16238,5769,5
16762,5612,3
17345,2781,2
6538,10913,4
29005,8000,3
24805,12008,2
23333,943,2
14398,9737,5
8127,5357,1
8713,2612,4
23543,1248,5
10966,4072,5
7110,11849,5
2921,4076,5
38194,8269,3
24198,7648,5
23234,1913,4
4862,661,4
18551,1218,3
4398,11416,5
23893,11435,5
28166,308,5
5808,7898,5
37354,9391,4
38926,4696,1
32447,10040,5
26417,1689,5
14302,10987,5
22974,11901,5
27589,856,5
31274,8904,3
22094,11043,5
19926,5759,4
16600,3392,4
19158,4240,5
31687,10646,3
9574,637,2
8857,6186,2
38506,8893,3
33820,3071,5
3238,6772,3
14042,6800,4
23929,4070,1
13030,902,4
12239,7013,4
31016,3887,5
22359,98,3
38753,7099,3
27073,5732,3
27988,8196,3
14097,3045,5
23365,3987,3
23317,8801,5
20285,7573,1
14215,749,4
10011,638,1
26100,2742,5
4473,8442,3
17796,3071,3
15670,3520,4
21298,3953,2
19613,11171,5
25014,6396,1
35057,1157,5
30656,7108,1
18372,3869,4
22959,10897,1
19357,7992,2
10655,5550,5
40577,5858,2
4198,7471,5
10813,2275,4
11447,932,2
4294,10755,4
15670,6988,4
16307,10948,4
29425,9759,2
15974,4179,5
16202,7467,5
33119,11454,5
7239,2881,5
11321,3083,4
26421,9498,5
38397,728,5
6009,8166,4
11559,8442,1
6282,4333,5
36558,8486,4
7837,693,4
15042,5536,3
19744,2407,3
1570,1543,1
8752,11050,2
15947,11504,5
5969,7915,3
19968,2612,4
22359,8402,1
15303,8344,5
20561,11274,5
12359,3848,5
6188,6967,1
34429,10879,1
4644,1703,1
14804,501,2
24649,10747,5
24240,6992,5
9514,5166,3
34111,4240,1
14966,9202,5
25954,2889,5
13434,3349,4
25831,8347,4
15043,11870,5
8935,1710,4
23616,8184,5
4941,11785,2
5374,3252,4
19504,1889,5
21737,3536,3
5708,11063,4
3991,1312,5
35073,869,5
33441,3026,2
20438,11157,5
27208,10062,4
29455,4547,5
34377,9682,3
15172,3225,4
22374,9977,5
13963,2650,2
16626,5667,5
5969,4962,3
13539,7189,5
2010,1247,5
7512,1099,3
21542,2447,4
24208,7162,5
11718,1957,5
4000,4493,5
16212,7233,5
15334,919,5
23466,11897,5
10664,11166,4
17657,6063,4
20531,8014,3
34244,8984,5
14117,2921,4
18343,6134,2
27557,5783,4
19786,5497,4
7358,2761,2
31193,636,5
7713,10833,5
25063,10456,5
15251,10716,5
37624,4581,1
13793,7776,4
15246,11078,4
20039,8668,1
7623,859,5
10195,3532,3
37089,12035,5
31357,8068,5
8878,6534,2
22142,7908,5
13881,4450,3
14439,4031,5
7677,5415,4
12239,3710,4
36107,4576,4
22935,624,5
16540,10851,3
27694,2486,2
20120,10001,4
26304,4943,1
22106,7348,1
21440,4757,5
38431,5914,5
39141,10959,3
25814,7010,4
39950,3332,2
16969,10914,3
27798,10897,5
12809,1325,5
15065,257,5
19761,6473,1
10935,5720,2
3178,2362,3
13017,11341,5
13776,1425,4
8881,3456,4
4878,10099,5
34300,5410,5
27259,9125,2
25440,11130,5
35924,1784,5
25689,8145,1
36034,7706,5
10259,781,2
31234,2080,4
14264,1636,4
19806,1513,4
17042,4356,5
25603,1016,1
21315,2165,3
25496,9074,5
17657,9369,4
27877,8659,2
14573,6372,3
16179,6690,1
13822,9293,3
14162,3995,2
7710,7907,4
9318,3495,5
21504,10528,3
15751,11528,5
13686,6372,5
16536,9308,5
33628,5731,4
32812,11222,1
39153,734,5
18359,906,5
3027,1197,2
20391,5222,4
10843,10351,5
31418,2809,4
28462,2780,5
24323,3101,4
34051,6454,5
24070,345,4
18343,10903,2
15919,3296,5
14289,1189,4
41561,10949,1
24605,534,5
39800,9319,3
3188,1268,4
12059,7338,5
8804,5405,5
6533,9450,5
35959,7574,4
4205,4815,4
16831,1932,5
7304,7955,3
3556,377,5
22040,8766,3
15954,9573,4
26098,4054,5
40577,8668,4
12610,11025,1
11918,2104,5
12677,7174,3
30444,6890,3
25479,6877,4
38272,10457,1
38219,3482,1
18146,10053,4
37979,8769,3
5118,10741,5
22357,2224,1
13942,7022,5
15502,6387,4
28197,10450,4
25102,3898,2
16199,5551,2
21214,5848,4
12114,7367,5
7011,66,4
17811,11586,3
18478,3617,3
40069,11785,5
27988,5860,4
10914,10436,3
33904,4590,5
14791,8997,3
12239,8863,4
33997,5433,5
24056,1579,1
5521,1021,4
14003,11474,5
17210,7162,5
18055,8917,5
30851,8907,5
25680,1941,5
16811,6599,5
39130,8730,5
37525,4596,5
18109,7321,1
13598,8342,5
11990,1370,5
41135,5846,5
38514,9277,5
15780,5641,4
22552,5857,2
34681,11849,4
32765,11974,4
19280,788,1
12089,274,5
22619,8245,5
8946,1090,2
7515,11832,3
30342,7825,3
20057,6190,3
24818,7205,1
9744,6667,3
31070,782,5
4041,8988,4
1862,5076,4
30484,6132,5
17829,6417,5
16169,5846,4
5781,2141,5
1371,5130,5
17083,5103,3
4407,8866,2
5955,10670,4
13082,1668,1
27475,4762,5
24943,5694,2
16287,2874,2
19802,11513,5
29337,1467,5
35306,6924,3
30535,4324,4
7674,9048,5
21718,10032,4
28835,10126,5
18580,3245,4
5969,2110,2
6233,1067,5
12125,11348,5
11944,6108,4
7065,2226,5
7437,5686,1
10694,1571,2
3991,1383,5
25063,6925,4
17291,951,5
38285,3786,5
5969,1990,4
32927,10759,5
4258,1753,5
7959,3197,4
7318,3181,2
40699,9427,4
16890,8020,1
37773,4489,3
10534,7286,5
30838,1558,1
21245,832,5
13030,1623,3
39075,9035,2
31222,11924,5
6063,10791,4
16418,6374,4
16705,6211,4
16445,12038,3
17105,354,3
